mmsi,Date,Time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver
419258099,2026-03-31,10:02:54,88.27378,21.97208,0.0,159.5,109.0,YAMUNA MATA,,AT5685,60,,16,2.0,1.2,80.0,B
419927951,2026-03-31,07:43:53,79.34582,9.27336,0.0,196.6,304.0,SAGAR III,IMO0798340,,37,,250,48.0,,,A
419173499,2026-03-31,15:40:15,74.66564,12.6572,0.0,,164.0,NAVRATNA EXPLORER,,VU4000,37,2.0,20,,,60.0,A
419022874,2026-03-31,00:27:55,85.47308,15.09156,17.7,353.7,,JALDOOT I,IMO2642149,,71,,28,4.0,,,B
419792796,2026-03-31,22:17:12,72.88094,11.1506,0.0,2.1,,VIJAY,IMO5330434,8T1598,60,,300,18.0,4.7,71.0,A
419140290,2026-03-31,08:16:32,84.31881,13.65196,0.0,79.9,,SAMRAT GLORY,IMO6216348,AT3053,30,,200,,12.2,60.0,A
419828881,2026-03-31,14:21:01,70.35294,23.44754,0.0,246.2,14.0,SHIVA III,,AT4284,57,,50,,,99.0,A
419032383,2026-03-31,05:38:24,72.44975,10.88516,0.0,171.6,14.0,OCEAN STAR QUEEN,,VT2331,37,0.0,100,16.0,,99.0,A
419438827,2026-03-31,08:12:27,83.06326,17.91933,0.0,236.3,46.0,SURYA PRINCE,IMO2406214,VT3354,80,,22,30.0,11.8,,A
419348141,2026-03-31,23:32:32,78.24849,9.03683,0.0,,289.0,KAVERI PRIDE,,,55,,200,10.0,,,B
419457456,2026-03-31,12:42:20,79.35217,9.0489,0.0,6.4,,NEELAM PRIDE,,AT3712,37,1.0,22,3.0,9.1,50.0,A
419428632,2026-03-31,08:43:41,72.68077,18.56254,5.8,101.3,,GODAVARI STAR,,,37,3.0,18,32.0,,70.0,B
419349647,2026-03-31,21:49:28,85.86268,14.59153,0.0,312.3,,MONSOON STAR,IMO7188926,VT1361,36,,40,25.0,10.9,80.0,B
419594144,2026-03-31,17:42:51,83.46443,17.44264,0.0,350.6,,TRISHUL STAR,IMO2439606,VT7982,80,,200,34.0,,90.0,A
419639211,2026-03-31,18:20:09,86.26152,15.16237,0.0,,293.0,AGNI I,,8T7344,37,8.0,8,3.0,,,B
419293616,2026-03-31,14:59:06,79.32138,9.24463,0.0,196.0,,NEELAM PRIDE,IMO7763966,AT2736,40,0.0,60,16.0,,37.0,A
419838901,2026-03-31,02:24:54,80.53507,13.43286,0.0,,,RAJHANS MATA,IMO8618256,ATG640,90,2.0,8,,8.0,,A
419661651,2026-03-31,17:13:13,92.61948,11.43128,0.0,305.7,,KAMAL PRINCE,,VU8409,36,,18,,2.0,37.0,A
419774273,2026-03-31,11:28:21,86.96583,20.61853,12.2,,164.0,INDRA PRIDE,,AT2967,32,,80,5.0,11.5,52.0,A
419731001,2026-03-31,16:18:27,86.56817,20.27891,0.0,64.4,,INDRA PRINCE,IMO2355220,VT2456,52,,14,,12.2,,A
419941139,2026-03-31,14:39:45,76.09761,9.85889,5.6,279.4,,GODAVARI,IMO2628975,ATG203,37,1.0,20,2.0,,60.0,A
419899470,2026-03-31,21:50:05,87.76707,21.85064,0.0,198.7,241.0,SHIVA III,IMO3646890,ATG887,36,,8,8.0,,,B
419053875,2026-03-31,02:45:42,93.09857,11.60848,0.0,,295.0,VIJAY DEVI,,VT0414,80,3.0,300,,,37.0,A
419042320,2026-03-31,01:13:18,70.5491,17.5896,0.0,196.6,355.0,KAMAL II,IMO4211474,AT7325,36,,25,5.0,6.2,,A
419432197,2026-03-31,20:50:29,85.42111,14.25807,12.5,356.5,24.0,SAGAR I,IMO6841727,VT6975,52,5.0,18,18.0,,,A
419508922,2026-03-31,22:19:50,82.97133,17.33586,0.0,74.5,,OSV DURGA,,,57,,20,3.0,7.3,37.0,A
419951972,2026-03-31,19:33:01,92.56037,11.39979,0.0,,,KAVERI MARINER,IMO7656128,ATG955,32,,14,3.0,8.5,31.0,A
419566785,2026-03-31,22:19:56,80.11454,12.78364,0.0,218.7,,YAMUNA VOYAGER,IMO4796554,VT8554,30,,30,44.0,,,A
419690439,2026-03-31,19:58:33,83.61808,17.72247,0.0,,,PRIYA EXPLORER,IMO0959405,VU1989,60,,8,30.0,,,A
419302933,2026-03-31,07:23:06,85.39481,15.89258,0.0,203.1,180.0,PRIYA GLORY,IMO1325332,8T8840,37,,50,7.0,3.2,,A
419544485,2026-03-31,00:33:36,73.69458,15.3292,0.0,140.0,1.0,RAJHANS DEVI,,AT1460,36,,80,7.0,,,A
419440121,2026-03-31,16:12:01,86.97399,20.61828,0.0,,102.0,SAGAR II,,,36,3.0,18,,7.7,57.0,A
419469836,2026-03-31,08:48:49,74.47087,13.19918,0.0,,97.0,SEA QUEEN,IMO7014618,VT2739,50,2.0,40,25.0,3.9,,A
419250882,2026-03-31,08:39:22,73.56902,15.30888,7.4,306.5,343.0,PRIYA EXPRESS,IMO4929213,AT0618,60,,200,12.0,,,A
419505695,2026-03-31,19:04:21,73.9636,15.20008,0.0,,,BRAHMAPUTRA I,,VU1974,52,,28,12.0,2.8,,A
419562616,2026-03-31,01:59:43,74.46598,12.77814,12.9,57.7,,PSV YAMUNA,,ATG837,89,5.0,40,,,90.0,A
419427841,2026-03-31,06:24:50,79.28426,9.10027,0.0,48.1,74.0,RAJHANS GLORY,,AT8194,31,0.0,120,5.0,6.7,,A
419086732,2026-03-31,11:46:57,72.60265,11.24942,0.0,,141.0,PEARL PRINCE,IMO8651205,AT2807,80,,28,,1.1,70.0,A
419023362,2026-03-31,17:53:52,86.30484,14.70008,0.0,75.0,303.0,KAVERI VOYAGER,,VT2904,37,7.0,150,20.0,,50.0,A
419500451,2026-03-31,00:47:53,93.01694,11.77116,0.0,208.3,328.0,DURGA II,,8T3225,50,,14,5.0,10.4,,A
419892814,2026-03-31,22:22:31,83.12989,17.61508,0.0,297.5,,SAMUDRA PRINCE,IMO1153833,ATG449,79,3.0,300,12.0,,,B
419845661,2026-03-31,03:57:57,72.51916,11.24677,11.6,331.1,196.0,SHIVA PRIDE,,VT7829,30,,28,48.0,1.2,,A
419797273,2026-03-31,00:27:22,70.31421,23.08741,0.0,142.3,78.0,PEARL VOYAGER,IMO8843868,AT3806,36,,28,16.0,,,B
419381567,2026-03-31,21:02:54,85.92954,16.46975,0.0,334.6,332.0,ANAND DEVI,IMO6391694,ATG397,90,8.0,250,18.0,12.3,99.0,B
419175340,2026-03-31,21:09:05,80.35941,13.48841,11.5,,58.0,YAMUNA MARINER,IMO0602109,,37,,18,20.0,8.8,57.0,B
419833226,2026-03-31,07:34:19,85.69347,14.09835,0.0,109.6,,SAGAR PRIDE,IMO9726715,8T1470,55,1.0,120,,,,A
419164607,2026-03-31,03:54:51,78.23394,8.45069,0.0,328.8,102.0,DURGA EXPLORER,IMO5922220,,36,,35,,9.1,31.0,A
419018034,2026-03-31,05:14:24,73.13019,18.80428,0.0,24.4,,OM,IMO8179621,,37,8.0,16,9.0,5.9,,A
419599801,2026-03-31,14:47:43,93.07965,11.42956,0.0,151.8,83.0,SAGAR EXPLORER,IMO0213050,ATG399,80,5.0,20,12.0,1.9,,B
419247407,2026-03-31,20:37:21,92.34916,11.363,0.0,241.4,188.0,SEA QUEEN EXPLORER,,VU9295,60,0.0,250,40.0,5.8,36.0,A
419658087,2026-03-31,05:27:45,77.87034,8.73559,0.0,262.5,268.0,GANGA TRADER,,ATG729,74,,22,2.0,10.7,60.0,A
419527311,2026-03-31,20:01:11,80.59519,13.01486,0.0,66.9,261.0,TUG KAMAL,,,37,,150,44.0,3.3,70.0,A
419440661,2026-03-31,12:34:58,86.38957,20.07374,0.9,297.6,,JALDOOT QUEEN,,8T1432,37,,300,30.0,,90.0,B
419208086,2026-03-31,04:08:44,79.20799,8.97113,0.0,71.9,,SAMUDRA STAR,IMO5703659,8T2570,37,,80,,3.0,,B
419981172,2026-03-31,03:07:41,87.79096,21.38232,0.0,137.8,353.0,TUG VARUNA,,ATG210,60,,120,,,70.0,A
419193841,2026-03-31,11:59:51,78.95423,8.84875,0.0,82.7,118.0,NAVRATNA MATA,IMO2877130,VU8768,50,,8,,,57.0,A
419277097,2026-03-31,19:17:31,72.39669,10.61934,0.0,67.7,,VIJAY TRADER,,AT1954,36,,250,9.0,4.2,80.0,B
419551088,2026-03-31,22:04:31,73.71624,15.63939,17.9,98.4,41.0,SEA QUEEN PRIDE,,VT8725,60,5.0,80,30.0,,60.0,B
419683532,2026-03-31,10:01:33,83.52494,17.36375,0.0,285.4,311.0,VARUNA PRIDE,IMO3168151,8T1907,69,,25,14.0,9.6,,A
419066190,2026-03-31,04:10:20,83.26408,17.51734,0.0,59.0,,AGNI PRINCE,,AT7390,60,,20,14.0,8.1,80.0,A
419595133,2026-03-31,08:14:38,70.10847,23.21556,0.0,70.7,141.0,MONSOON DEVI,IMO3777204,8T7188,36,,16,,,52.0,A
419553928,2026-03-31,09:29:46,72.56961,18.59381,7.8,107.9,,KAMAL MARINER,,8T3693,37,,120,2.0,,57.0,A
419983020,2026-03-31,01:03:44,79.27627,9.27978,0.0,239.5,341.0,TRISHUL II,IMO3640695,VT5184,53,0.0,80,30.0,,,A
419974163,2026-03-31,06:38:46,73.66278,15.46583,0.0,295.7,,TUG NEELAM,,VT7921,70,,18,34.0,,50.0,A
419719058,2026-03-31,03:11:15,74.82511,13.199,0.0,254.9,,VIJAY GLORY,,AT4346,36,5.0,16,44.0,6.0,,A
419330030,2026-03-31,09:55:06,80.22402,13.00492,0.0,102.4,187.0,TUG INDRA,IMO1940011,,52,7.0,80,32.0,,31.0,A
419663707,2026-03-31,01:21:18,87.93856,21.81375,0.0,275.5,188.0,GODAVARI PIONEER,IMO6222847,ATG600,36,,150,2.0,12.4,33.0,B
419358151,2026-03-31,10:49:58,70.07084,23.28623,0.0,20.4,,LAKSHMI TRADER,,AT9569,60,,35,16.0,12.0,36.0,A
419152290,2026-03-31,10:41:41,72.28075,18.45741,0.0,61.4,55.0,PSV NEELAM,,8T2419,57,,60,,6.9,,B
419230735,2026-03-31,17:57:01,70.43551,22.71194,9.0,91.4,303.0,KONKAN QUEEN,,VU5599,53,7.0,25,,,37.0,B
419243088,2026-03-31,10:42:37,86.32281,20.23307,0.0,334.2,78.0,SAMRAT EXPLORER,IMO3757901,AT0880,60,8.0,30,32.0,4.4,,A
419965370,2026-03-31,09:15:23,83.55927,17.88039,0.0,340.9,,KAMAL EXPRESS,,VU7554,30,,14,10.0,12.5,36.0,A
419936834,2026-03-31,01:17:33,73.4673,15.21157,0.0,,323.0,KRISHNA PRINCE,,ATG349,30,1.0,10,,,,A
419455436,2026-03-31,06:46:41,79.26033,8.81577,0.0,26.6,,SAGAR PRINCE,IMO7380077,8T9819,40,8.0,60,2.0,6.2,52.0,B
419433165,2026-03-31,01:10:57,86.92918,20.09966,0.0,,,MEENA PIONEER,,VU4698,31,,80,9.0,,99.0,B
419258015,2026-03-31,08:27:11,87.97506,21.49497,0.0,12.7,115.0,SEA QUEEN STAR,,ATG017,30,3.0,30,16.0,1.6,60.0,B
419614266,2026-03-31,05:02:40,76.19669,9.78596,0.0,297.7,357.0,OSV VISHAL,IMO6491359,8T9564,30,2.0,80,,2.1,,A
419537256,2026-03-31,12:31:37,78.148,8.98657,0.0,305.2,311.0,GANGA,,VT2776,30,0.0,40,6.0,,57.0,A
419411284,2026-03-31,18:15:02,76.48369,9.70608,3.2,,323.0,MEENA MARINER,IMO7891367,,90,,100,,,,B
419126382,2026-03-31,16:26:08,69.41943,16.42562,0.0,1.1,108.0,OM I,,VU4298,30,,80,3.0,,37.0,A
419634647,2026-03-31,09:22:30,86.69736,20.54593,0.0,,190.0,KAMAL II,,AT8812,32,3.0,120,32.0,,33.0,A
419511395,2026-03-31,06:00:33,73.79523,15.58205,0.0,161.8,240.0,TUG YAMUNA,IMO4707308,,52,1.0,22,25.0,,71.0,A
419173301,2026-03-31,14:47:57,78.35461,9.04051,0.0,161.5,,MALABAR VOYAGER,IMO1728642,,30,3.0,14,,4.8,99.0,A
419294531,2026-03-31,20:32:35,79.96507,13.34468,0.0,316.3,338.0,GANGA MATA,,VT9420,37,,40,5.0,,70.0,B
419965913,2026-03-31,03:39:59,69.72204,23.38452,15.2,186.9,,AGNI PRIDE,IMO1656709,ATG678,52,,50,34.0,,99.0,B
419579401,2026-03-31,12:16:33,86.0986,14.36535,0.0,,285.0,TARA II,,ATG873,31,5.0,10,,2.5,,B
419571695,2026-03-31,10:34:26,73.43529,18.58042,0.0,347.0,286.0,RAJHANS PIONEER,IMO3957001,AT5122,52,,10,7.0,,60.0,A
419038147,2026-03-31,14:17:20,84.00785,13.65401,0.0,265.4,,SAMRAT PIONEER,,VT0985,32,3.0,60,6.0,,52.0,A
419490597,2026-03-31,07:47:15,84.97095,14.22152,0.0,,,KAMAL PRINCE,,VU9481,80,,10,,9.6,70.0,B
419919163,2026-03-31,16:27:22,93.22722,11.62763,0.6,52.6,,YAMUNA GLORY,IMO7087701,VU4244,40,3.0,16,44.0,11.1,,B
419400925,2026-03-31,09:35:39,73.80354,15.16437,0.0,339.8,142.0,NAVRATNA PRINCE,IMO5450827,8T8685,71,,80,10.0,,,A
419822328,2026-03-31,14:30:44,86.44999,14.2619,0.1,100.3,,VARUNA STAR,,8T8406,53,,16,10.0,2.0,,A
419418116,2026-03-31,01:55:17,79.98098,12.84288,10.5,,83.0,MATSYA DEVI,,,33,0.0,12,12.0,,37.0,A
419954056,2026-03-31,19:20:12,93.23921,11.34247,0.0,254.8,,INDRA DEVI,IMO1889706,AT4620,57,3.0,28,16.0,8.2,,A
419421421,2026-03-31,03:36:50,76.23498,9.92813,0.0,347.5,,TUG KAVERI,IMO3942713,VU4706,60,,150,6.0,,,A
419640048,2026-03-31,20:48:12,77.92032,8.54782,0.0,,355.0,YAMUNA DEVI,,VT2063,37,3.0,80,16.0,8.7,37.0,A
419675646,2026-03-31,15:22:02,83.20294,17.61741,0.0,79.1,52.0,MATSYA,,VU2164,50,7.0,16,,,31.0,A
419004983,2026-03-31,11:28:58,84.15834,13.62871,0.0,,98.0,RAJHANS I,,8T3765,30,,150,3.0,,90.0,A
419807509,2026-03-31,12:05:03,72.504,19.46992,0.0,,140.0,KRISHNA QUEEN,IMO2085950,VT2155,52,,180,16.0,3.2,,A
419665536,2026-03-31,01:40:38,70.34589,22.58626,0.0,46.7,127.0,PEARL II,IMO4917921,AT1481,37,1.0,28,20.0,12.9,31.0,B
419021538,2026-03-31,09:22:21,78.06751,8.9689,11.3,333.6,,SURYA QUEEN,,ATG662,32,,20,,2.0,,A
419060146,2026-03-31,04:06:31,92.96238,11.01122,0.0,92.8,,OM MARINER,IMO3353336,AT1751,37,,8,25.0,,,A
419838686,2026-03-31,03:12:43,73.85788,15.68509,13.8,,2.0,SEA QUEEN I,IMO2948563,ATG731,35,,40,7.0,6.0,70.0,A
419701121,2026-03-31,10:27:42,73.81474,15.57639,0.0,322.3,132.0,PRIYA MATA,,ATG596,37,0.0,18,34.0,4.5,30.0,B
419133578,2026-03-31,05:46:10,87.87421,21.67111,0.0,334.6,,YAMUNA EXPRESS,IMO3960626,VU3919,37,2.0,80,32.0,6.9,,A
419031868,2026-03-31,14:02:13,78.20846,8.55978,0.0,333.3,323.0,VARUNA MATA,IMO2771959,,52,,150,10.0,10.0,,B
419291188,2026-03-31,10:19:00,79.36405,8.72602,14.4,280.5,,CORAL III,IMO2588284,VU7180,31,5.0,180,,,70.0,A
419217447,2026-03-31,13:37:30,86.23103,15.75143,0.0,306.7,240.0,KAVERI GLORY,IMO2506821,VU0358,37,,180,48.0,,50.0,A
419245240,2026-03-31,13:19:35,77.95425,8.78984,0.0,,,GODAVARI PIONEER,,VU9770,51,2.0,150,34.0,8.0,,A
419205487,2026-03-31,06:28:23,79.2467,9.221,3.3,161.2,,TRISHUL PRINCE,,,52,1.0,180,,,90.0,A
419951662,2026-03-31,02:34:09,70.40592,17.57218,0.0,286.4,105.0,OSV GANGA,,8T6026,60,,14,25.0,,30.0,A
419886585,2026-03-31,06:38:39,73.73145,15.45854,13.2,56.5,213.0,LAKSHMI PIONEER,IMO8287035,,36,1.0,25,40.0,,30.0,A
419644071,2026-03-31,23:18:23,73.92989,15.34221,0.0,,,GANGA STAR,IMO8201581,,33,,200,9.0,3.4,52.0,A
419152234,2026-03-31,11:55:15,72.85173,10.54382,0.0,,,CORAL EXPLORER,IMO0806060,VT6405,65,1.0,22,7.0,,80.0,A
419407904,2026-03-31,07:21:35,71.16393,18.47793,0.0,81.0,,MALABAR QUEEN,,VT1341,37,,14,6.0,7.9,99.0,B
419352738,2026-03-31,07:27:04,79.47027,9.13566,0.0,146.8,,PEARL MATA,IMO4709319,8T9659,99,1.0,200,9.0,4.2,,B
419493078,2026-03-31,11:14:53,76.20133,10.16454,0.0,264.6,119.0,KRISHNA EXPLORER,IMO0286011,ATG691,60,0.0,120,44.0,,57.0,A
419104708,2026-03-31,23:50:05,88.37991,21.42173,0.0,,68.0,SURYA VOYAGER,,VT9452,37,8.0,100,,1.9,31.0,A
419200088,2026-03-31,19:44:22,72.93503,11.0222,0.0,268.0,122.0,DURGA PIONEER,,8T3149,37,3.0,120,34.0,,36.0,A
419199037,2026-03-31,17:10:16,79.90748,12.77072,0.0,248.5,,NEELAM PRINCE,,VT5149,37,5.0,8,30.0,,57.0,B
419798811,2026-03-31,19:06:24,86.26967,13.93335,0.0,,349.0,KONKAN VOYAGER,IMO7042537,ATG967,52,3.0,35,10.0,,,A
419873723,2026-03-31,20:01:08,73.42099,18.89687,2.1,64.7,197.0,NEELAM TRADER,,VT4268,57,,28,12.0,,,A
419889589,2026-03-31,22:09:10,72.31644,10.69137,0.0,67.9,142.0,YAMUNA MARINER,IMO8564504,VU4044,31,1.0,20,4.0,,,A
419170003,2026-03-31,07:58:17,80.68117,12.7127,0.0,287.1,20.0,KONKAN MATA,,AT6902,70,,14,48.0,,30.0,A
419420753,2026-03-31,00:38:56,86.07745,15.18443,0.0,,,NEELAM TRADER,IMO8601500,8T5491,71,,35,4.0,,,A
419719526,2026-03-31,03:22:35,83.22627,17.71058,12.0,,242.0,TRISHUL TRADER,IMO5471332,8T1963,30,5.0,12,9.0,,,A
419569153,2026-03-31,23:25:44,92.38748,12.03593,0.0,336.7,194.0,TRISHUL EXPLORER,,VT6195,36,,40,4.0,3.5,80.0,A
419366145,2026-03-31,00:37:51,92.77372,11.66411,0.0,,,VISHAL VOYAGER,,ATG189,35,1.0,12,,3.0,,B
419338730,2026-03-31,01:38:33,92.38189,11.0467,2.9,,,VIJAY PIONEER,,AT1089,36,5.0,10,30.0,,,A
419764941,2026-03-31,07:02:19,86.80382,16.32254,0.0,263.4,,OCEAN STAR TRADER,IMO2851413,VU2558,37,,22,,12.6,50.0,A
419111372,2026-03-31,07:31:24,92.60452,12.04209,0.0,184.1,,VISHAL STAR,,,53,1.0,8,40.0,9.3,57.0,A
419330913,2026-03-31,18:47:48,79.27816,9.06283,10.9,295.8,,JALDOOT PRIDE,IMO8181433,8T6283,60,7.0,120,2.0,,57.0,B
419680768,2026-03-31,18:01:12,86.4986,20.07487,0.0,334.0,294.0,MATSYA MATA,,8T2702,90,,80,16.0,,,A
419898014,2026-03-31,16:52:49,78.31528,8.79594,14.7,68.5,55.0,DURGA EXPLORER,,VT4034,51,,30,10.0,,99.0,A
419633457,2026-03-31,02:07:09,83.58716,17.35629,6.5,146.8,149.0,MATSYA I,IMO9571070,VT4022,37,,30,40.0,5.7,,A
419295094,2026-03-31,10:30:40,74.89099,12.61115,0.0,192.1,347.0,SHIVA MARINER,,ATG682,57,,50,44.0,1.1,60.0,B
419303659,2026-03-31,01:16:32,80.25007,12.91998,0.0,,,BRAHMAPUTRA,,VU3343,37,,80,,7.1,,A
419885340,2026-03-31,05:17:20,78.25711,8.52453,0.0,348.1,,SHAKTI MATA,IMO5778846,,36,0.0,28,6.0,9.7,52.0,B
419272634,2026-03-31,01:40:56,69.79187,23.00933,10.2,260.2,,TARA PIONEER,IMO1319482,8T2763,52,5.0,180,10.0,,,B
419683547,2026-03-31,08:24:23,79.17651,8.87133,5.6,66.6,,SEA QUEEN,,,51,3.0,100,5.0,10.1,,A
419373997,2026-03-31,16:27:35,87.96688,21.95172,0.0,330.1,211.0,RATNA PIONEER,IMO0632877,AT4840,37,0.0,12,,,57.0,B
419857601,2026-03-31,20:48:04,80.42761,13.03419,7.0,,,KAVERI EXPLORER,IMO0798909,8T9207,37,,22,9.0,12.0,90.0,A
419408319,2026-03-31,12:10:17,72.97348,10.61992,6.8,,164.0,VISHAL STAR,IMO5054678,AT8805,70,,80,12.0,,,A
419437142,2026-03-31,10:21:00,73.75825,15.45198,0.0,327.6,,VARUNA I,IMO9696573,AT3751,51,,8,30.0,11.3,,A
419560222,2026-03-31,09:47:48,82.98501,17.32837,0.0,,97.0,PSV NAVRATNA,,ATG429,70,3.0,35,14.0,,,A
419082244,2026-03-31,21:34:16,70.0835,22.53952,0.0,,28.0,LAKSHMI EXPLORER,,,50,,14,32.0,3.1,,A
419950102,2026-03-31,08:54:34,73.54484,15.67684,0.0,78.2,349.0,DURGA III,,VU5022,52,,180,4.0,,31.0,B
419532105,2026-03-31,22:14:03,83.64998,17.81322,0.0,,,OCEAN STAR MARINER,IMO1997981,VU0191,60,1.0,20,,,,A
419048820,2026-03-31,14:47:51,75.02139,12.80876,0.0,226.7,,KONKAN STAR,IMO9397252,,52,7.0,50,25.0,,,A
419279440,2026-03-31,03:31:43,74.79591,12.80889,0.0,89.3,,VIJAY PRINCE,,8T8786,50,1.0,10,,,37.0,A
419261668,2026-03-31,23:54:19,74.51017,13.0116,0.0,,134.0,TUG VARUNA,,8T8278,51,1.0,80,3.0,10.3,90.0,A
419729126,2026-03-31,20:30:45,83.04506,17.55089,0.0,81.1,106.0,VIJAY MATA,IMO3310208,VU0564,52,,8,8.0,,50.0,B
419519743,2026-03-31,22:03:11,72.40087,11.25449,0.0,312.0,,GANGA PIONEER,,8T1283,70,,60,,,,A
419832995,2026-03-31,18:14:18,69.38772,18.46937,7.9,266.8,,GANGA MARINER,IMO8641638,VU8105,37,,35,5.0,,,A
419623116,2026-03-31,13:41:23,78.0713,8.98875,4.0,312.3,348.0,GODAVARI I,,AT0755,52,8.0,12,,,36.0,A
419839625,2026-03-31,17:16:42,68.80438,16.28615,7.1,331.2,351.0,KRISHNA,,AT5861,37,,10,20.0,,70.0,A
419496234,2026-03-31,10:19:03,74.55329,12.96036,0.0,124.0,269.0,SHAKTI GLORY,IMO1733360,,37,,50,30.0,9.5,,A
419035816,2026-03-31,13:11:59,71.15956,17.3329,0.0,225.9,,SHIVA EXPLORER,,AT7646,37,0.0,40,8.0,12.0,90.0,A
419271921,2026-03-31,16:37:50,75.0187,12.83237,17.6,,28.0,SHIVA QUEEN,IMO7236576,,52,5.0,50,20.0,,57.0,A
419402261,2026-03-31,04:37:49,79.44897,8.85324,0.0,261.6,352.0,MATSYA QUEEN,,8T1099,90,,80,,13.0,60.0,A
419703315,2026-03-31,14:20:09,72.20757,11.27555,0.0,,20.0,KAVERI EXPLORER,,VU4989,37,7.0,150,4.0,11.5,,B
419758638,2026-03-31,23:52:55,72.24399,11.24659,0.0,35.2,202.0,KAVERI,,8T5396,52,,8,,,30.0,B
419498758,2026-03-31,09:12:52,72.33541,11.17968,0.0,180.6,110.0,SAMRAT EXPRESS,,AT4589,51,0.0,60,8.0,,70.0,A
419145782,2026-03-31,10:44:34,78.10476,8.83407,0.0,129.1,42.0,TRISHUL EXPRESS,IMO7333856,VU6957,60,,200,,5.1,80.0,A
419162923,2026-03-31,11:42:49,80.09089,12.79901,0.0,133.0,88.0,OCEAN STAR STAR,IMO3860682,ATG287,90,0.0,25,16.0,11.0,90.0,A
419076907,2026-03-31,01:04:53,72.94258,19.50217,0.7,167.3,,NEELAM TRADER,,ATG161,90,,200,20.0,5.9,31.0,A
419323123,2026-03-31,00:47:02,74.54572,12.83945,9.1,,277.0,PSV GANGA,,VU0628,51,,100,2.0,,,A
419168839,2026-03-31,05:49:31,70.01245,22.56519,4.4,178.4,231.0,SAMUDRA EXPLORER,,ATG668,89,,10,,3.6,,B
419464385,2026-03-31,00:36:49,83.14761,17.98188,0.0,95.6,,KONKAN MATA,IMO7421094,8T0547,36,,25,32.0,,,A
419080753,2026-03-31,20:52:48,74.80396,13.02189,15.7,,,SAMUDRA QUEEN,IMO9839654,8T9433,80,,8,16.0,12.2,,A
419678047,2026-03-31,23:44:08,87.79946,21.98643,0.0,,299.0,RAJHANS III,,,38,,150,7.0,7.3,,A
419876869,2026-03-31,09:21:23,79.46004,8.73931,15.2,116.0,133.0,SHAKTI MARINER,IMO1056632,VU4630,37,,30,,7.8,99.0,B
419866673,2026-03-31,15:31:45,79.45255,8.71687,0.0,229.8,141.0,MATSYA DEVI,IMO8441851,ATG832,37,,16,34.0,1.7,36.0,A
419596023,2026-03-31,08:13:24,92.43172,11.61151,0.0,54.8,93.0,SHIVA VOYAGER,IMO1162596,8T7185,33,1.0,250,25.0,11.4,,B
419380962,2026-03-31,23:41:27,72.8008,10.8717,0.0,33.6,,MATSYA TRADER,,,40,,22,14.0,,70.0,A
419540858,2026-03-31,10:33:54,73.81659,15.15085,0.0,332.4,253.0,SHAKTI VOYAGER,,ATG881,37,,200,,,99.0,A
419373326,2026-03-31,23:59:07,75.958,9.68116,0.0,103.1,,INDRA GLORY,,VT9215,32,,100,,4.2,,A
419961205,2026-03-31,05:23:44,92.13284,11.61263,0.0,,,SURYA STAR,IMO5624437,VU9206,37,,25,,,,A
419370701,2026-03-31,01:51:34,86.96534,20.59045,0.0,,,INDRA VOYAGER,IMO7843711,VT8569,70,,300,,,,B
419158918,2026-03-31,22:57:29,70.30607,15.91702,0.0,20.5,,PEARL QUEEN,IMO0004719,VT6568,37,,10,3.0,6.6,,A
419463910,2026-03-31,05:09:36,72.43473,10.86791,0.0,160.6,,MATSYA DEVI,,,31,2.0,8,,,,A
419669236,2026-03-31,04:52:47,73.44772,18.4627,0.0,90.5,255.0,DURGA EXPLORER,IMO8118031,8T8535,30,,35,32.0,6.4,80.0,B
419882459,2026-03-31,04:32:07,87.84025,21.59869,0.0,283.6,,OCEAN STAR QUEEN,IMO7541387,,32,7.0,28,,5.2,50.0,A
419413690,2026-03-31,17:21:36,73.11976,19.3697,0.0,99.8,353.0,VIJAY MATA,IMO7536004,AT4579,31,5.0,35,9.0,6.7,,B
419537244,2026-03-31,09:58:30,86.96535,20.28341,0.0,135.9,37.0,MONSOON QUEEN,IMO0091258,AT0297,70,0.0,150,16.0,,57.0,A
419401374,2026-03-31,20:11:11,86.68971,20.53332,0.0,325.8,64.0,SAMRAT EXPRESS,,AT4794,30,0.0,300,,5.2,30.0,A
419356270,2026-03-31,14:01:34,69.73959,23.15679,0.0,174.7,,VAYU GLORY,IMO4089884,ATG531,36,1.0,28,,10.3,,B
419828836,2026-03-31,16:48:54,85.36536,13.6216,15.3,198.5,,MALABAR DEVI,IMO9887230,AT5786,52,1.0,120,10.0,,,B
419322064,2026-03-31,14:37:49,73.70691,15.40203,0.0,150.0,321.0,VISHAL MATA,IMO2963802,8T2803,31,1.0,200,7.0,,60.0,B
419729257,2026-03-31,19:20:31,73.69924,15.29046,0.0,6.2,,TUG TARA,IMO1230738,8T0122,32,1.0,200,,,52.0,A
419101074,2026-03-31,12:06:32,73.88525,15.66816,0.0,212.0,,DURGA,IMO5111504,,52,,30,,2.4,60.0,A
419082670,2026-03-31,07:06:14,86.4724,20.36232,0.0,,,SAGAR TRADER,,AT6881,89,,50,4.0,5.4,37.0,A
419591275,2026-03-31,08:17:43,84.90353,15.73513,0.0,,349.0,OM VOYAGER,,8T1783,53,,20,48.0,,,A
